product_id,product_name,category,production_costs
929,Product 929,Clothing,35.98
930,Product 930,Books,32.82
931,Product 931,Food,35.62
932,Product 932,Books,30.53
933,Product 933,Clothing,31.45
934,Product 934,Clothing,20.36
935,Product 935,Electronics,29.78
936,Product 936,Clothing,30.19
937,Product 937,Electronics,25.56
938,Product 938,Clothing,29.6
939,Product 939,Books,32.74
940,Product 940,Electronics,24.51
941,Product 941,Food,23.44
942,Product 942,Clothing,32.46
943,Product 943,Books,34.2
944,Product 944,Electronics,16.48
945,Product 945,Books,24.74
946,Product 946,Electronics,22.55
947,Product 947,Books,33.64
948,Product 948,Books,23.57
949,Product 949,Books,32.59
950,Product 950,Electronics,24.87
951,Product 951,Electronics,22.13
952,Product 952,Electronics,25.81
953,Product 953,Food,18.79
954,Product 954,Food,28.05
955,Product 955,Electronics,24.71
956,Product 956,Books,29.52
957,Product 957,Food,30.62
958,Product 958,Electronics,30.1
959,Product 959,Books,34.01
960,Product 960,Electronics,26.25
961,Product 961,Clothing,25.36
962,Product 962,Books,29.46
963,Product 963,Books,30.68
964,Product 964,Electronics,35.0
965,Product 965,Clothing,27.2
966,Product 966,Books,23.25
967,Product 967,Food,32.07
968,Product 968,Food,32.92
969,Product 969,Electronics,26.6
970,Product 970,Clothing,27.3
971,Product 971,Electronics,23.41
972,Product 972,Clothing,31.44
973,Product 973,Food,25.2
974,Product 974,Books,25.99
975,Product 975,Electronics,27.16
976,Product 976,Food,25.07
977,Product 977,Food,36.94
978,Product 978,Clothing,23.15
979,Product 979,Food,29.0
980,Product 980,Clothing,31.94
981,Product 981,Electronics,30.78
982,Product 982,Books,29.35
983,Product 983,Books,24.99
984,Product 984,Books,27.89
985,Product 985,Clothing,40.81
986,Product 986,Clothing,20.79
987,Product 987,Electronics,27.49
988,Product 988,Electronics,27.73
989,Product 989,Clothing,30.35
990,Product 990,Clothing,23.94
991,Product 991,Clothing,31.13
992,Product 992,Books,36.34
993,Product 993,Books,31.16
994,Product 994,Food,28.64
995,Product 995,Electronics,38.68
996,Product 996,Books,28.88
997,Product 997,Food,30.84
998,Product 998,Books,32.22
999,Product 999,Electronics,31.9
1000,Product 1000,Electronics,19.72
1001,Product 1001,Food,34.12
1002,Product 1002,Food,30.69
1003,Product 1003,Books,28.81
1004,Product 1004,Electronics,32.82
1005,Product 1005,Books,26.3
1006,Product 1006,Books,27.96
1007,Product 1007,Electronics,33.98
1008,Product 1008,Clothing,28.11
1009,Product 1009,Books,28.69
1010,Product 1010,Clothing,29.77
1011,Product 1011,Clothing,29.3
1012,Product 1012,Electronics,24.57
1013,Product 1013,Books,37.62
1014,Product 1014,Electronics,21.19
1015,Product 1015,Electronics,21.52
1016,Product 1016,Electronics,28.79
1017,Product 1017,Clothing,23.16
1018,Product 1018,Books,18.55
1019,Product 1019,Electronics,27.72
1020,Product 1020,Books,24.93
1021,Product 1021,Food,26.06
1022,Product 1022,Clothing,37.69
1023,Product 1023,Clothing,23.49
1024,Product 1024,Books,28.3
1025,Product 1025,Books,26.97
1026,Product 1026,Electronics,35.64
1027,Product 1027,Food,35.01
1028,Product 1028,Books,26.36
1029,Product 1029,Food,28.21
1030,Product 1030,Food,28.01
1031,Product 1031,Books,29.28
1032,Product 1032,Clothing,27.28
1033,Product 1033,Food,15.75
1034,Product 1034,Clothing,28.28
1035,Product 1035,Books,30.27
1036,Product 1036,Books,29.01
1037,Product 1037,Clothing,33.01
1038,Product 1038,Electronics,29.21
1039,Product 1039,Clothing,27.42
1040,Product 1040,Electronics,33.61
1041,Product 1041,Electronics,29.63
1042,Product 1042,Electronics,27.18
1043,Product 1043,Clothing,20.34
1044,Product 1044,Books,27.91
1045,Product 1045,Electronics,37.02
1046,Product 1046,Clothing,30.22
1047,Product 1047,Books,39.58
1048,Product 1048,Clothing,28.68
1049,Product 1049,Food,37.22
1050,Product 1050,Food,26.39
1051,Product 1051,Books,29.65
1052,Product 1052,Books,25.9
1053,Product 1053,Food,22.85
1054,Product 1054,Books,19.66
1055,Product 1055,Clothing,25.05
1056,Product 1056,Electronics,26.88
1057,Product 1057,Clothing,27.66
1058,Product 1058,Food,30.2
1059,Product 1059,Books,29.37
1060,Product 1060,Books,28.67
1061,Product 1061,Books,24.45
1062,Product 1062,Food,29.54
1063,Product 1063,Food,31.96
1064,Product 1064,Books,28.6
1065,Product 1065,Electronics,36.97
1066,Product 1066,Clothing,34.41
1067,Product 1067,Food,32.26
1068,Product 1068,Books,35.53
1069,Product 1069,Food,30.63
1070,Product 1070,Books,29.94
1071,Product 1071,Food,24.62
1072,Product 1072,Food,31.39
1073,Product 1073,Food,20.52
1074,Product 1074,Books,19.42
1075,Product 1075,Food,31.97
1076,Product 1076,Books,25.25
1077,Product 1077,Food,19.97
1078,Product 1078,Food,31.5
1079,Product 1079,Food,29.04
1080,Product 1080,Electronics,36.32
1081,Product 1081,Books,28.19
1082,Product 1082,Food,30.85
1083,Product 1083,Clothing,36.53
1084,Product 1084,Books,25.3
1085,Product 1085,Clothing,28.21
1086,Product 1086,Food,28.55
1087,Product 1087,Clothing,23.52
1088,Product 1088,Electronics,27.03
1089,Product 1089,Clothing,24.73
1090,Product 1090,Clothing,21.28
1091,Product 1091,Clothing,21.62
1092,Product 1092,Books,34.67
1093,Product 1093,Food,34.9
1094,Product 1094,Books,22.26
1095,Product 1095,Electronics,21.99
1096,Product 1096,Books,25.0
1097,Product 1097,Electronics,20.84
1098,Product 1098,Books,30.41
1099,Product 1099,Food,25.19
1100,Product 1100,Food,22.1
1101,Product 1101,Books,26.31
1102,Product 1102,Electronics,23.06
1103,Product 1103,Electronics,29.23
1104,Product 1104,Books,19.2
1105,Product 1105,Electronics,25.73
1106,Product 1106,Electronics,31.92
1107,Product 1107,Food,27.42
1108,Product 1108,Electronics,20.99
1109,Product 1109,Books,28.41
1110,Product 1110,Books,28.32
1111,Product 1111,Books,29.71
1112,Product 1112,Electronics,15.17
1113,Product 1113,Food,29.5
1114,Product 1114,Food,28.75
1115,Product 1115,Food,38.16
1116,Product 1116,Clothing,31.42
1117,Product 1117,Food,28.85
1118,Product 1118,Clothing,27.87
1119,Product 1119,Clothing,28.85
1120,Product 1120,Food,27.12
1121,Product 1121,Books,32.67
1122,Product 1122,Electronics,28.94
1123,Product 1123,Electronics,35.22
1124,Product 1124,Food,41.98
1125,Product 1125,Electronics,15.65
1126,Product 1126,Clothing,23.5
1127,Product 1127,Clothing,32.43
1128,Product 1128,Clothing,23.37
1129,Product 1129,Books,20.36
1130,Product 1130,Electronics,22.32
1131,Product 1131,Food,29.01
1132,Product 1132,Books,28.05
1133,Product 1133,Clothing,22.18
1134,Product 1134,Food,20.79
1135,Product 1135,Clothing,30.63
1136,Product 1136,Books,26.06
1137,Product 1137,Clothing,28.51
1138,Product 1138,Clothing,27.54
1139,Product 1139,Food,31.85
1140,Product 1140,Electronics,20.13
1141,Product 1141,Food,25.57
1142,Product 1142,Electronics,26.26
1143,Product 1143,Books,28.63
1144,Product 1144,Electronics,26.16
1145,Product 1145,Clothing,22.54
1146,Product 1146,Books,21.47
1147,Product 1147,Books,25.56
1148,Product 1148,Clothing,24.83
1149,Product 1149,Electronics,30.1
1150,Product 1150,Electronics,19.92
1151,Product 1151,Electronics,29.71
1152,Product 1152,Food,20.51
1153,Product 1153,Electronics,21.22
1154,Product 1154,Food,26.03
1155,Product 1155,Clothing,38.87
1156,Product 1156,Electronics,26.34
1157,Product 1157,Clothing,33.17
1158,Product 1158,Food,27.77
1159,Product 1159,Electronics,30.2
1160,Product 1160,Books,39.64
1161,Product 1161,Electronics,30.27
1162,Product 1162,Food,30.47
1163,Product 1163,Electronics,29.01
1164,Product 1164,Clothing,25.18
1165,Product 1165,Food,16.25
1166,Product 1166,Food,25.85
1167,Product 1167,Food,29.79
1168,Product 1168,Electronics,21.48
1169,Product 1169,Clothing,30.1
1170,Product 1170,Clothing,35.75
1171,Product 1171,Food,21.95
1172,Product 1172,Clothing,27.93
1173,Product 1173,Clothing,30.42
1174,Product 1174,Clothing,32.46
1175,Product 1175,Electronics,32.04
1176,Product 1176,Electronics,19.08
1177,Product 1177,Electronics,35.24
1178,Product 1178,Books,28.26
1179,Product 1179,Food,29.34
1180,Product 1180,Clothing,35.13
1181,Product 1181,Books,22.34
1182,Product 1182,Clothing,36.26
1183,Product 1183,Food,31.35
1184,Product 1184,Food,28.54
1185,Product 1185,Clothing,26.78
1186,Product 1186,Electronics,21.2
1187,Product 1187,Food,28.06
1188,Product 1188,Clothing,22.64
1189,Product 1189,Food,26.31
1190,Product 1190,Clothing,23.09
1191,Product 1191,Food,17.21
1192,Product 1192,Books,22.7
1193,Product 1193,Clothing,33.97
1194,Product 1194,Electronics,30.26
1195,Product 1195,Clothing,31.42
1196,Product 1196,Clothing,28.27
1197,Product 1197,Food,38.68
1198,Product 1198,Books,30.07
1199,Product 1199,Food,27.87
1200,Product 1200,Books,24.14
1201,Product 1201,Clothing,19.8
1202,Product 1202,Books,23.34
1203,Product 1203,Electronics,34.65
1204,Product 1204,Food,27.63
1205,Product 1205,Electronics,27.18
1206,Product 1206,Books,24.8
1207,Product 1207,Books,27.67
1208,Product 1208,Clothing,30.11
1209,Product 1209,Electronics,20.05
1210,Product 1210,Clothing,24.33
1211,Product 1211,Clothing,20.51
1212,Product 1212,Books,28.12
1213,Product 1213,Food,24.3
1214,Product 1214,Books,31.91
1215,Product 1215,Electronics,34.61
1216,Product 1216,Electronics,33.12
1217,Product 1217,Food,26.89
1218,Product 1218,Books,31.13
1219,Product 1219,Clothing,31.36
1220,Product 1220,Clothing,26.43
1221,Product 1221,Food,23.25
1222,Product 1222,Books,28.0
1223,Product 1223,Books,38.52
1224,Product 1224,Clothing,29.16
1225,Product 1225,Clothing,21.09
1226,Product 1226,Clothing,31.86
1227,Product 1227,Food,27.18
1228,Product 1228,Books,19.27
1229,Product 1229,Food,27.27
1230,Product 1230,Electronics,28.47
1231,Product 1231,Clothing,26.59
1232,Product 1232,Books,25.3
1233,Product 1233,Clothing,28.52
1234,Product 1234,Books,30.41
1235,Product 1235,Clothing,28.8
1236,Product 1236,Food,32.91
1237,Product 1237,Clothing,31.4
1238,Product 1238,Clothing,31.77
1239,Product 1239,Electronics,25.28
1240,Product 1240,Electronics,34.04
1241,Product 1241,Electronics,44.37
1242,Product 1242,Clothing,33.33
1243,Product 1243,Food,23.81
1244,Product 1244,Food,28.51
1245,Product 1245,Electronics,32.9
1246,Product 1246,Clothing,30.8
1247,Product 1247,Electronics,27.43
1248,Product 1248,Electronics,24.16
1249,Product 1249,Clothing,23.51
1250,Product 1250,Food,26.85
1251,Product 1251,Food,26.28
1252,Product 1252,Clothing,31.76
1253,Product 1253,Books,26.58
1254,Product 1254,Clothing,29.28
1255,Product 1255,Clothing,30.95
1256,Product 1256,Books,34.74
1257,Product 1257,Books,32.03
1258,Product 1258,Books,21.19
1259,Product 1259,Food,31.27
1260,Product 1260,Electronics,27.32
1261,Product 1261,Electronics,27.96
1262,Product 1262,Books,26.39
1263,Product 1263,Clothing,27.1
1264,Product 1264,Clothing,31.56
1265,Product 1265,Electronics,28.22
1266,Product 1266,Electronics,31.11
1267,Product 1267,Clothing,31.3
1268,Product 1268,Clothing,30.06
1269,Product 1269,Food,32.4
1270,Product 1270,Books,34.1
1271,Product 1271,Food,31.43
1272,Product 1272,Electronics,31.2
1273,Product 1273,Books,29.02
1274,Product 1274,Food,21.13
1275,Product 1275,Clothing,20.59
1276,Product 1276,Books,25.93
1277,Product 1277,Food,32.27
1278,Product 1278,Clothing,23.0
1279,Product 1279,Food,25.52
1280,Product 1280,Electronics,28.34
1281,Product 1281,Books,35.67
1282,Product 1282,Food,35.89
1283,Product 1283,Books,29.15
1284,Product 1284,Clothing,25.15
1285,Product 1285,Books,31.77
1286,Product 1286,Books,27.35
1287,Product 1287,Clothing,29.8
1288,Product 1288,Food,26.93
1289,Product 1289,Food,32.01
1290,Product 1290,Electronics,33.29
1291,Product 1291,Clothing,26.24
1292,Product 1292,Electronics,20.64
1293,Product 1293,Electronics,29.24
1294,Product 1294,Clothing,39.74
1295,Product 1295,Electronics,27.16
1296,Product 1296,Food,28.96
1297,Product 1297,Electronics,31.62
1298,Product 1298,Clothing,34.43
1299,Product 1299,Books,35.02
1300,Product 1300,Clothing,18.68
1301,Product 1301,Books,27.76
1302,Product 1302,Food,20.99
1303,Product 1303,Books,33.56
1304,Product 1304,Food,30.46
1305,Product 1305,Clothing,26.72
1306,Product 1306,Books,25.56
1307,Product 1307,Electronics,26.4
1308,Product 1308,Electronics,31.66
1309,Product 1309,Clothing,23.19
1310,Product 1310,Food,35.48
1311,Product 1311,Clothing,30.03
1312,Product 1312,Books,24.57
1313,Product 1313,Clothing,33.04
1314,Product 1314,Books,19.6
1315,Product 1315,Electronics,15.28
1316,Product 1316,Electronics,30.87
1317,Product 1317,Books,19.03
1318,Product 1318,Clothing,21.13
1319,Product 1319,Clothing,30.37
1320,Product 1320,Books,33.29
1321,Product 1321,Electronics,31.89
1322,Product 1322,Electronics,29.35
1323,Product 1323,Clothing,38.47
1324,Product 1324,Clothing,25.9
1325,Product 1325,Food,24.13
1326,Product 1326,Electronics,32.13
1327,Product 1327,Electronics,29.06
1328,Product 1328,Food,24.93
1329,Product 1329,Clothing,23.84
1330,Product 1330,Clothing,25.22
1331,Product 1331,Electronics,34.25
1332,Product 1332,Electronics,27.23
1333,Product 1333,Clothing,35.37
1334,Product 1334,Food,29.55
1335,Product 1335,Food,27.14
1336,Product 1336,Food,33.32
1337,Product 1337,Electronics,28.05
1338,Product 1338,Food,32.4
1339,Product 1339,Books,20.08
1340,Product 1340,Clothing,21.88
1341,Product 1341,Food,24.96
1342,Product 1342,Food,30.89
1343,Product 1343,Food,33.45
1344,Product 1344,Electronics,35.19
1345,Product 1345,Electronics,29.44
1346,Product 1346,Electronics,37.7
1347,Product 1347,Clothing,31.85
1348,Product 1348,Electronics,36.73
1349,Product 1349,Clothing,34.34
1350,Product 1350,Electronics,29.16
1351,Product 1351,Books,27.63
1352,Product 1352,Food,31.88
1353,Product 1353,Electronics,26.53
1354,Product 1354,Clothing,34.08
1355,Product 1355,Food,24.15
1356,Product 1356,Clothing,28.58
1357,Product 1357,Books,37.9
1358,Product 1358,Food,29.66
1359,Product 1359,Books,31.48
1360,Product 1360,Clothing,19.24
1361,Product 1361,Clothing,24.19
1362,Product 1362,Food,20.82
1363,Product 1363,Food,33.1
1364,Product 1364,Electronics,31.08
1365,Product 1365,Electronics,28.22
1366,Product 1366,Electronics,37.93
1367,Product 1367,Books,19.95
1368,Product 1368,Books,35.37
1369,Product 1369,Books,33.16
1370,Product 1370,Electronics,27.88
1371,Product 1371,Food,23.21
1372,Product 1372,Food,32.67
1373,Product 1373,Clothing,20.82
1374,Product 1374,Food,30.08
1375,Product 1375,Books,25.14
1376,Product 1376,Clothing,17.71
1377,Product 1377,Books,29.0
1378,Product 1378,Electronics,30.44
1379,Product 1379,Food,34.51
1380,Product 1380,Books,30.76
1381,Product 1381,Books,24.06
1382,Product 1382,Books,33.4
1383,Product 1383,Electronics,24.41
1384,Product 1384,Books,35.57
1385,Product 1385,Clothing,36.42
1386,Product 1386,Books,29.91
1387,Product 1387,Clothing,30.03
1388,Product 1388,Food,23.34
1389,Product 1389,Clothing,30.57
1390,Product 1390,Clothing,29.03
1391,Product 1391,Clothing,21.7
1392,Product 1392,Books,30.47
1393,Product 1393,Electronics,39.55
1394,Product 1394,Electronics,29.57
1395,Product 1395,Books,27.55
1396,Product 1396,Food,21.83
1397,Product 1397,Clothing,34.16
1398,Product 1398,Clothing,24.12
1399,Product 1399,Food,19.49
1400,Product 1400,Clothing,24.38
1401,Product 1401,Food,28.56
1402,Product 1402,Books,30.8
1403,Product 1403,Books,32.02
1404,Product 1404,Food,32.32
1405,Product 1405,Food,23.22
1406,Product 1406,Books,24.17
1407,Product 1407,Books,29.98
1408,Product 1408,Books,27.34
1409,Product 1409,Electronics,28.26
1410,Product 1410,Books,29.04
1411,Product 1411,Food,26.62
1412,Product 1412,Clothing,26.71
1413,Product 1413,Books,29.14
1414,Product 1414,Electronics,28.1
1415,Product 1415,Clothing,27.16
1416,Product 1416,Electronics,22.58
1417,Product 1417,Food,20.38
1418,Product 1418,Electronics,20.68
1419,Product 1419,Electronics,32.77
1420,Product 1420,Electronics,23.25
1421,Product 1421,Electronics,33.3
1422,Product 1422,Books,28.62
1423,Product 1423,Clothing,25.79
1424,Product 1424,Clothing,30.54
1425,Product 1425,Electronics,31.43
1426,Product 1426,Clothing,33.2
1427,Product 1427,Clothing,34.6
1428,Product 1428,Books,29.95
1429,Product 1429,Clothing,23.91
1430,Product 1430,Books,26.04
1431,Product 1431,Clothing,36.62
1432,Product 1432,Clothing,23.03
1433,Product 1433,Food,24.52
1434,Product 1434,Electronics,30.03
1435,Product 1435,Books,32.17
1436,Product 1436,Clothing,32.03
1437,Product 1437,Clothing,31.04
1438,Product 1438,Clothing,25.5
1439,Product 1439,Food,23.38
1440,Product 1440,Clothing,31.23
1441,Product 1441,Books,28.25
1442,Product 1442,Food,33.3
1443,Product 1443,Books,28.78
1444,Product 1444,Books,29.73
1445,Product 1445,Clothing,19.44
1446,Product 1446,Food,33.74
1447,Product 1447,Clothing,21.55
1448,Product 1448,Books,28.98
1449,Product 1449,Clothing,26.64
1450,Product 1450,Clothing,30.62
1451,Product 1451,Clothing,25.97
1452,Product 1452,Books,18.91
1453,Product 1453,Food,17.28
1454,Product 1454,Food,25.04
1455,Product 1455,Food,31.03
1456,Product 1456,Clothing,26.28
1457,Product 1457,Clothing,32.24
1458,Product 1458,Food,23.59
1459,Product 1459,Books,31.05
1460,Product 1460,Electronics,19.3
1461,Product 1461,Electronics,28.55
1462,Product 1462,Books,23.77
1463,Product 1463,Clothing,27.62
1464,Product 1464,Books,29.04
1465,Product 1465,Clothing,31.8
1466,Product 1466,Food,28.68
1467,Product 1467,Clothing,31.23
1468,Product 1468,Electronics,24.96
1469,Product 1469,Electronics,31.93
1470,Product 1470,Books,23.38
1471,Product 1471,Electronics,27.5
1472,Product 1472,Electronics,30.6
1473,Product 1473,Clothing,21.13
1474,Product 1474,Electronics,17.75
